"","Age","admission.department","flow"
"3006",62,"Vascular Surgery",24
"3007",63,"Vascular Surgery",30
"3008",64,"Vascular Surgery",25
"3009",65,"Vascular Surgery",28
"3010",66,"Vascular Surgery",35
"3011",67,"Vascular Surgery",33
"3012",68,"Vascular Surgery",36
"3013",69,"Vascular Surgery",23
"3014",70,"Vascular Surgery",20
"3015",71,"Vascular Surgery",29
"3016",72,"Vascular Surgery",38
"3017",73,"Vascular Surgery",29
"3018",74,"Vascular Surgery",37
"3019",75,"Vascular Surgery",19
"3020",76,"Vascular Surgery",25
"3021",77,"Vascular Surgery",28
"3022",78,"Vascular Surgery",24
"3023",79,"Vascular Surgery",28
"3024",80,"Vascular Surgery",22
"3025",81,"Vascular Surgery",17
"3026",82,"Vascular Surgery",13
"3027",83,"Vascular Surgery",16
"3028",84,"Vascular Surgery",8
"3029",85,"Vascular Surgery",6
"3030",86,"Vascular Surgery",6
"3031",87,"Vascular Surgery",10
"3032",88,"Vascular Surgery",5
"3033",89,"Vascular Surgery",3
"3034",90,"Vascular Surgery",2
"3035",91,"Vascular Surgery",2
"3036",92,"Vascular Surgery",3
"3037",96,"Vascular Surgery",1
"3038",83,"Z10 Abdominal Oncology Department II",1
"3039",72,"Z14 Chest Oncology Department II",1
"3040",77,"Gastroenterology",1
"3041",55,"W20 Gastroenterology Surgery",1
"3042",60,"orthopedics",1
"3043",51,"orthopedics",1
"3044",85,"V4 Surgery Comprehensive Ward",1
"3045",71,"Cardiology",1
"3046",74,"Department of Traditional Chinese Medicine",1
"3047",53,"Z10 Abdominal Oncology Department II",1
"3048",54,"Z10 Abdominal Oncology Department II",1
"3049",56,"Z10 Abdominal Oncology Department II",5
"3050",62,"Z10 Abdominal Oncology Department II",6
"3051",64,"Z10 Abdominal Oncology Department II",18
"3052",66,"Z10 Abdominal Oncology Department II",14
"3053",67,"Z10 Abdominal Oncology Department II",8
"3054",68,"Z10 Abdominal Oncology Department II",22
"3055",69,"Z10 Abdominal Oncology Department II",17
"3056",70,"Z10 Abdominal Oncology Department II",5
"3057",71,"Z10 Abdominal Oncology Department II",5
"3058",72,"Z10 Abdominal Oncology Department II",3
"3059",73,"Z10 Abdominal Oncology Department II",1
"3060",74,"Z10 Abdominal Oncology Department II",2
"3061",75,"Z10 Abdominal Oncology Department II",1
"3062",76,"Z10 Abdominal Oncology Department II",1
"3063",81,"Z10 Abdominal Oncology Department II",1
"3064",59,"Z9 Abdominal Oncology Department",1
"3065",60,"Z10 Head and Neck Oncology Department of Chemoradiotherapy",1
"3066",72,"Endocrinology Department",1
"3067",64,"Gastroenterology Surgery",1
"3068",63,"Gastroenterology Surgery II",1
"3069",51,"Z11 Digestive Oncology Department I",12
"3070",52,"Z11 Digestive Oncology Department I",2
"3071",55,"Z11 Digestive Oncology Department I",2
"3072",56,"Z11 Digestive Oncology Department I",6
"3073",57,"Z11 Digestive Oncology Department I",1
"3074",60,"Z11 Digestive Oncology Department I",1
"3075",61,"Z11 Digestive Oncology Department I",11
"3076",62,"Z11 Digestive Oncology Department I",4
"3077",63,"Z11 Digestive Oncology Department I",1
"3078",64,"Z11 Digestive Oncology Department I",1
"3079",65,"Z11 Digestive Oncology Department I",2
"3080",67,"Z11 Digestive Oncology Department I",1
"3081",68,"Z11 Digestive Oncology Department I",8
"3082",69,"Z11 Digestive Oncology Department I",1
"3083",70,"Z11 Digestive Oncology Department I",4
"3084",71,"Z11 Digestive Oncology Department I",1
"3085",72,"Z11 Digestive Oncology Department I",1
"3086",73,"Z11 Digestive Oncology Department I",11
"3087",76,"Z11 Digestive Oncology Department I",2
"3088",77,"Z11 Digestive Oncology Department I",1
"3089",78,"Z11 Digestive Oncology Department I",4
"3090",83,"Z11 Digestive Oncology Department I",1
"3091",89,"Z11 Digestive Oncology Department I",7
"3092",73,"Gastroenterology Surgery",1
"3093",74,"Urology",1
"3094",57,"Z12 Chest Oncology DepartmentⅠ",1
"3095",58,"Z12 Chest Oncology DepartmentⅠ",2
"3096",59,"Z12 Chest Oncology DepartmentⅠ",1
"3097",60,"Z12 Chest Oncology DepartmentⅠ",5
"3098",61,"Z12 Chest Oncology DepartmentⅠ",4
"3099",63,"Z12 Chest Oncology DepartmentⅠ",1
"3100",64,"Z12 Chest Oncology DepartmentⅠ",4
"3101",65,"Z12 Chest Oncology DepartmentⅠ",2
"3102",66,"Z12 Chest Oncology DepartmentⅠ",2
"3103",67,"Z12 Chest Oncology DepartmentⅠ",8
"3104",68,"Z12 Chest Oncology DepartmentⅠ",3
"3105",69,"Z12 Chest Oncology DepartmentⅠ",2
"3106",70,"Z12 Chest Oncology DepartmentⅠ",1
"3107",71,"Z12 Chest Oncology DepartmentⅠ",1
"3108",73,"Z12 Chest Oncology DepartmentⅠ",9
"3109",74,"Z12 Chest Oncology DepartmentⅠ",7
"3110",76,"Z12 Chest Oncology DepartmentⅠ",2
"3111",77,"Z12 Chest Oncology DepartmentⅠ",1
"3112",64,"Department of Traditional Chinese Medicine",1
"3113",71,"Department of Traditional Chinese Medicine",1
"3114",75,"Respiratory and Critical Care Medicine",1
"3115",51,"Z13 Chest Oncology Department I",1
"3116",54,"Z13 Chest Oncology Department I",4
"3117",56,"Z13 Chest Oncology Department I",2
"3118",61,"Z13 Chest Oncology Department I",5
"3119",62,"Z13 Chest Oncology Department I",2
"3120",63,"Z13 Chest Oncology Department I",1
"3121",64,"Z13 Chest Oncology Department I",5
"3122",65,"Z13 Chest Oncology Department I",2
"3123",66,"Z13 Chest Oncology Department I",1
"3124",68,"Z13 Chest Oncology Department I",9
"3125",69,"Z13 Chest Oncology Department I",8
"3126",70,"Z13 Chest Oncology Department I",7
"3127",71,"Z13 Chest Oncology Department I",5
"3128",72,"Z13 Chest Oncology Department I",4
"3129",73,"Z13 Chest Oncology Department I",1
"3130",74,"Z13 Chest Oncology Department I",5
"3131",75,"Z13 Chest Oncology Department I",1
"3132",76,"Z13 Chest Oncology Department I",2
"3133",80,"Z13 Chest Oncology Department I",1
"3134",85,"Z13 Chest Oncology Department I",2
"3135",86,"Z13 Chest Oncology Department I",1
"3136",85,"Comprehensive internal medicine",1
"3137",63,"Gastroenterology",1
"3138",74,"Gastroenterology Surgery",1
"3139",67,"Neurology",1
"3140",72,"Thoracic Surgery",1
"3141",53,"Z14 Chest Oncology Department II",2
"3142",56,"Z14 Chest Oncology Department II",4
"3143",57,"Z14 Chest Oncology Department II",3
"3144",58,"Z14 Chest Oncology Department II",6
"3145",60,"Z14 Chest Oncology Department II",1
"3146",61,"Z14 Chest Oncology Department II",2
"3147",62,"Z14 Chest Oncology Department II",2
"3148",63,"Z14 Chest Oncology Department II",16
"3149",64,"Z14 Chest Oncology Department II",13
"3150",65,"Z14 Chest Oncology Department II",8
"3151",67,"Z14 Chest Oncology Department II",7
"3152",68,"Z14 Chest Oncology Department II",4
"3153",69,"Z14 Chest Oncology Department II",6
"3154",72,"Z14 Chest Oncology Department II",10
"3155",73,"Z14 Chest Oncology Department II",4
"3156",74,"Z14 Chest Oncology Department II",3
"3157",76,"Z14 Chest Oncology Department II",1
"3158",77,"Z14 Chest Oncology Department II",1
"3159",78,"Z14 Chest Oncology Department II",4
"3160",78,"Z16 Comprehensive Ward",1
"3161",64,"Z9 Abdominal Oncology Department",1
"3162",75,"Department of Traditional Chinese Medicine",1
"3163",55,"Z15 chest tumorⅣ",1
"3164",56,"Z15 chest tumorⅣ",4
"3165",58,"Z15 chest tumorⅣ",5
"3166",59,"Z15 chest tumorⅣ",3
"3167",60,"Z15 chest tumorⅣ",2
"3168",61,"Z15 chest tumorⅣ",6
"3169",62,"Z15 chest tumorⅣ",8
"3170",63,"Z15 chest tumorⅣ",1
"3171",65,"Z15 chest tumorⅣ",5
"3172",66,"Z15 chest tumorⅣ",1
"3173",69,"Z15 chest tumorⅣ",12
"3174",70,"Z15 chest tumorⅣ",2
"3175",72,"Z15 chest tumorⅣ",4
"3176",75,"Z15 chest tumorⅣ",6
"3177",76,"Z15 chest tumorⅣ",3
"3178",78,"Z15 chest tumorⅣ",1
"3179",71,"Z11 Digestive Oncology Department I",1
"3180",60,"Z12 Chest Oncology DepartmentⅠ",1
"3181",51,"Z16 Comprehensive Ward",1
"3182",54,"Z16 Comprehensive Ward",1
"3183",58,"Z16 Comprehensive Ward",5
"3184",60,"Z16 Comprehensive Ward",6
"3185",62,"Z16 Comprehensive Ward",4
"3186",65,"Z16 Comprehensive Ward",1
"3187",69,"Z16 Comprehensive Ward",1
"3188",71,"Z16 Comprehensive Ward",2
"3189",72,"Z16 Comprehensive Ward",5
"3190",76,"Z16 Comprehensive Ward",1
"3191",77,"Z16 Comprehensive Ward",11
"3192",78,"Z16 Comprehensive Ward",5
"3193",79,"Z16 Comprehensive Ward",3
"3194",80,"Z16 Comprehensive Ward",1
"3195",89,"Z16 Comprehensive Ward",1
"3196",50,"Z7 Breast Oncology Chemotherapy Department",1
"3197",80,"Department of Traditional Chinese Medicine",1
"3198",46,"Z7 Head and Neck Oncology DepartmentⅠ",1
"3199",50,"Z7 Head and Neck Oncology DepartmentⅠ",1
"3200",59,"Z7 Head and Neck Oncology DepartmentⅠ",2
"3201",60,"Z7 Head and Neck Oncology DepartmentⅠ",1
"3202",61,"Z7 Head and Neck Oncology DepartmentⅠ",5
"3203",62,"Z7 Head and Neck Oncology DepartmentⅠ",2
"3204",66,"Z7 Head and Neck Oncology DepartmentⅠ",1
"3205",68,"Z7 Head and Neck Oncology DepartmentⅠ",1
"3206",70,"Z7 Head and Neck Oncology DepartmentⅠ",2
"3207",73,"Z7 Head and Neck Oncology DepartmentⅠ",2
"3208",76,"Z7 Head and Neck Oncology DepartmentⅠ",1
"3209",77,"Z7 Head and Neck Oncology DepartmentⅠ",4
"3210",82,"Z7 Head and Neck Oncology DepartmentⅠ",1
"3211",54,"Otolaryngology",1
"3212",33,"Z8 Head and Neck Oncology Department II",2
"3213",52,"Z8 Head and Neck Oncology Department II",1
"3214",57,"Z8 Head and Neck Oncology Department II",1
"3215",58,"Z8 Head and Neck Oncology Department II",3
"3216",59,"Z8 Head and Neck Oncology Department II",2
"3217",60,"Z8 Head and Neck Oncology Department II",2
"3218",61,"Z8 Head and Neck Oncology Department II",2
"3219",62,"Z8 Head and Neck Oncology Department II",1
"3220",66,"Z8 Head and Neck Oncology Department II",4
"3221",68,"Z8 Head and Neck Oncology Department II",1
"3222",73,"Z8 Head and Neck Oncology Department II",1
"3223",75,"Z8 Head and Neck Oncology Department II",2
"3224",77,"Z8 Head and Neck Oncology Department II",1
"3225",78,"Z8 Head and Neck Oncology Department II",2
"3226",79,"Z8 Head and Neck Oncology Department II",6
"3227",80,"Z8 Head and Neck Oncology Department II",1
"3228",86,"Z8 Head and Neck Oncology Department II",1
"3229",78,"Gastroenterology",1
"3230",78,"Z16 Comprehensive Ward",1
"3231",49,"Z9 Abdominal Oncology Department",1
"3232",53,"Z9 Abdominal Oncology Department",1
"3233",58,"Z9 Abdominal Oncology Department",3
"3234",61,"Z9 Abdominal Oncology Department",3
"3235",62,"Z9 Abdominal Oncology Department",19
"3236",63,"Z9 Abdominal Oncology Department",9
"3237",64,"Z9 Abdominal Oncology Department",1
"3238",65,"Z9 Abdominal Oncology Department",2
"3239",66,"Z9 Abdominal Oncology Department",18
"3240",67,"Z9 Abdominal Oncology Department",1
"3241",68,"Z9 Abdominal Oncology Department",5
"3242",69,"Z9 Abdominal Oncology Department",7
"3243",71,"Z9 Abdominal Oncology Department",2
"3244",75,"Z9 Abdominal Oncology Department",1
"3245",79,"Z9 Abdominal Oncology Department",2
"3246",80,"Z9 Abdominal Oncology Department",2
"3247",81,"Z9 Abdominal Oncology Department",2
"3248",60,"Gastroenterology Surgery II",1
