"","Age","admission.department","flow"
"732",37,"Comprehensive Medical Department",2
"733",41,"Comprehensive Medical Department",1
"734",45,"Comprehensive Medical Department",1
"735",46,"Comprehensive Medical Department",3
"736",47,"Comprehensive Medical Department",4
"737",48,"Comprehensive Medical Department",5
"738",49,"Comprehensive Medical Department",3
"739",50,"Comprehensive Medical Department",14
"740",51,"Comprehensive Medical Department",13
"741",52,"Comprehensive Medical Department",22
"742",53,"Comprehensive Medical Department",24
"743",54,"Comprehensive Medical Department",26
"744",55,"Comprehensive Medical Department",24
"745",56,"Comprehensive Medical Department",17
"746",57,"Comprehensive Medical Department",31
"747",58,"Comprehensive Medical Department",41
"748",59,"Comprehensive Medical Department",39
"749",60,"Comprehensive Medical Department",40
"750",61,"Comprehensive Medical Department",38
"751",62,"Comprehensive Medical Department",36
"752",63,"Comprehensive Medical Department",33
"753",64,"Comprehensive Medical Department",40
"754",65,"Comprehensive Medical Department",40
"755",66,"Comprehensive Medical Department",54
"756",67,"Comprehensive Medical Department",54
"757",68,"Comprehensive Medical Department",53
"758",69,"Comprehensive Medical Department",54
"759",70,"Comprehensive Medical Department",31
"760",71,"Comprehensive Medical Department",37
"761",72,"Comprehensive Medical Department",40
"762",73,"Comprehensive Medical Department",34
"763",74,"Comprehensive Medical Department",36
"764",75,"Comprehensive Medical Department",33
"765",76,"Comprehensive Medical Department",31
"766",77,"Comprehensive Medical Department",40
"767",78,"Comprehensive Medical Department",39
"768",79,"Comprehensive Medical Department",30
"769",80,"Comprehensive Medical Department",41
"770",81,"Comprehensive Medical Department",43
"771",82,"Comprehensive Medical Department",30
"772",83,"Comprehensive Medical Department",70
"773",84,"Comprehensive Medical Department",51
"774",85,"Comprehensive Medical Department",54
"775",86,"Comprehensive Medical Department",46
"776",87,"Comprehensive Medical Department",46
"777",88,"Comprehensive Medical Department",74
"778",89,"Comprehensive Medical Department",74
"779",90,"Comprehensive Medical Department",90
"780",91,"Comprehensive Medical Department",92
"781",92,"Comprehensive Medical Department",124
"782",93,"Comprehensive Medical Department",84
"783",94,"Comprehensive Medical Department",119
"784",95,"Comprehensive Medical Department",88
"785",96,"Comprehensive Medical Department",11
"786",97,"Comprehensive Medical Department",6
"787",98,"Comprehensive Medical Department",3
"788",99,"Comprehensive Medical Department",13
"789",100,"Comprehensive Medical Department",3
"790",101,"Comprehensive Medical Department",2
"791",102,"Comprehensive Medical Department",2
"792",103,"Comprehensive Medical Department",11
"793",104,"Comprehensive Medical Department",2
"794",72,"Dental department",1
"795",66,"Department of Respiratory and Critical Care Medicine",1
"796",61,"Endocrinology Department",1
"797",80,"Gastroenterology",1
"798",86,"Gastroenterology",1
"799",60,"Neurosurgery",1
"800",91,"Neurosurgery",1
"801",82,"V4 Surgery Comprehensive Ward",2
"802",90,"V4 Surgery Comprehensive Ward",1
"803",48,"Cardiology",1
"804",70,"Cardiology",1
"805",64,"Comprehensive internal medicine",1
"806",67,"Comprehensive internal medicine",1
"807",79,"Comprehensive internal medicine",2
"808",33,"Comprehensive Surgery",1
"809",36,"Comprehensive Surgery",1
"810",37,"Comprehensive Surgery",4
"811",41,"Comprehensive Surgery",2
"812",44,"Comprehensive Surgery",1
"813",47,"Comprehensive Surgery",1
"814",48,"Comprehensive Surgery",1
"815",49,"Comprehensive Surgery",1
"816",51,"Comprehensive Surgery",5
"817",52,"Comprehensive Surgery",1
"818",53,"Comprehensive Surgery",14
"819",54,"Comprehensive Surgery",4
"820",55,"Comprehensive Surgery",1
"821",56,"Comprehensive Surgery",2
"822",58,"Comprehensive Surgery",2
"823",60,"Comprehensive Surgery",2
"824",62,"Comprehensive Surgery",14
"825",63,"Comprehensive Surgery",4
"826",64,"Comprehensive Surgery",5
"827",66,"Comprehensive Surgery",3
"828",67,"Comprehensive Surgery",1
"829",68,"Comprehensive Surgery",1
"830",69,"Comprehensive Surgery",6
"831",72,"Comprehensive Surgery",6
"832",73,"Comprehensive Surgery",1
"833",74,"Comprehensive Surgery",2
"834",75,"Comprehensive Surgery",4
"835",77,"Comprehensive Surgery",2
"836",78,"Comprehensive Surgery",2
"837",79,"Comprehensive Surgery",3
"838",80,"Comprehensive Surgery",5
"839",81,"Comprehensive Surgery",1
"840",82,"Comprehensive Surgery",1
"841",83,"Comprehensive Surgery",1
"842",86,"Comprehensive Surgery",1
"843",65,"Department of Infectious Diseases",1
"844",74,"Department of Infectious Diseases",1
"845",78,"Gastroenterology",1
"846",69,"Gynecology",1
"847",67,"Nephropathy Department",1
"848",45,"Plastic Surgery",1
"849",29,"Day ward",1
"850",73,"Cardiology",1
"851",82,"Cardiology",1
"852",7,"Dental department",2
"853",12,"Dental department",1
"854",15,"Dental department",1
"855",18,"Dental department",1
"856",20,"Dental department",1
"857",21,"Dental department",1
"858",24,"Dental department",1
"859",25,"Dental department",1
"860",27,"Dental department",1
"861",28,"Dental department",1
"862",30,"Dental department",2
"863",31,"Dental department",2
"864",32,"Dental department",3
"865",35,"Dental department",1
"866",39,"Dental department",1
"867",41,"Dental department",2
"868",44,"Dental department",11
"869",45,"Dental department",5
"870",46,"Dental department",3
"871",48,"Dental department",2
"872",49,"Dental department",3
"873",50,"Dental department",1
"874",52,"Dental department",4
"875",53,"Dental department",11
"876",54,"Dental department",8
"877",55,"Dental department",4
"878",56,"Dental department",1
"879",57,"Dental department",4
"880",58,"Dental department",14
"881",59,"Dental department",15
"882",60,"Dental department",10
"883",61,"Dental department",5
"884",62,"Dental department",1
"885",63,"Dental department",3
"886",64,"Dental department",2
"887",65,"Dental department",7
"888",66,"Dental department",8
"889",67,"Dental department",3
"890",68,"Dental department",5
"891",69,"Dental department",10
"892",70,"Dental department",6
"893",71,"Dental department",7
"894",72,"Dental department",7
"895",73,"Dental department",5
"896",74,"Dental department",4
"897",75,"Dental department",9
"898",76,"Dental department",7
"899",77,"Dental department",8
"900",78,"Dental department",5
"901",79,"Dental department",2
"902",80,"Dental department",5
"903",81,"Dental department",3
"904",82,"Dental department",1
"905",83,"Dental department",3
"906",84,"Dental department",1
"907",85,"Dental department",3
"908",86,"Dental department",2
"909",87,"Dental department",1
"910",88,"Dental department",1
"911",89,"Dental department",1
"912",94,"Dental department",1
"913",62,"Cardiac Large Vascular Surgery",1
"914",44,"Cardiology",1
"915",47,"Cardiology",1
"916",52,"Cardiology",1
"917",58,"Cardiology",1
"918",60,"Cardiology",1
"919",63,"Cardiology",2
"920",65,"Cardiology",1
"921",69,"Cardiology",1
"922",73,"Cardiology",1
"923",76,"Cardiology",1
"924",80,"Cardiology",1
"925",87,"Cardiology",1
"926",67,"Comprehensive internal medicine",1
"927",73,"Comprehensive internal medicine",1
"928",76,"Comprehensive internal medicine",1
"929",78,"Comprehensive internal medicine",1
"930",81,"Comprehensive internal medicine",1
"931",82,"Comprehensive internal medicine",2
"932",86,"Comprehensive internal medicine",2
"933",87,"Comprehensive internal medicine",2
"934",89,"Comprehensive internal medicine",1
"935",91,"Comprehensive internal medicine",1
"936",92,"Comprehensive internal medicine",1
"937",84,"Comprehensive Medical Department",2
"938",89,"Comprehensive Medical Department",1
"939",92,"Comprehensive Surgery",1
"940",28,"Department of Critical Care Medicine",2
"941",43,"Department of Critical Care Medicine",1
"942",46,"Department of Critical Care Medicine",2
"943",47,"Department of Critical Care Medicine",1
"944",52,"Department of Critical Care Medicine",1
"945",53,"Department of Critical Care Medicine",1
"946",54,"Department of Critical Care Medicine",1
"947",55,"Department of Critical Care Medicine",1
"948",56,"Department of Critical Care Medicine",2
"949",57,"Department of Critical Care Medicine",1
"950",58,"Department of Critical Care Medicine",2
"951",59,"Department of Critical Care Medicine",1
"952",60,"Department of Critical Care Medicine",3
"953",61,"Department of Critical Care Medicine",3
"954",62,"Department of Critical Care Medicine",1
"955",63,"Department of Critical Care Medicine",3
"956",64,"Department of Critical Care Medicine",1
"957",65,"Department of Critical Care Medicine",2
"958",66,"Department of Critical Care Medicine",3
"959",67,"Department of Critical Care Medicine",3
"960",68,"Department of Critical Care Medicine",1
"961",69,"Department of Critical Care Medicine",1
"962",70,"Department of Critical Care Medicine",2
"963",71,"Department of Critical Care Medicine",5
"964",72,"Department of Critical Care Medicine",2
"965",73,"Department of Critical Care Medicine",1
"966",74,"Department of Critical Care Medicine",3
"967",75,"Department of Critical Care Medicine",2
"968",76,"Department of Critical Care Medicine",5
"969",77,"Department of Critical Care Medicine",5
"970",78,"Department of Critical Care Medicine",3
"971",79,"Department of Critical Care Medicine",2
"972",80,"Department of Critical Care Medicine",5
"973",82,"Department of Critical Care Medicine",2
"974",83,"Department of Critical Care Medicine",4
"975",84,"Department of Critical Care Medicine",6
"976",87,"Department of Critical Care Medicine",1
"977",89,"Department of Critical Care Medicine",3
"978",96,"Department of Critical Care Medicine",4
"979",63,"Department of Infectious Diseases",1
"980",65,"Department of Infectious Diseases",1
"981",69,"Department of Infectious Diseases",1
"982",73,"Department of Infectious Diseases",1
"983",78,"Department of Infectious Diseases",1
"984",90,"Department of Infectious Diseases",1
"985",74,"Department of Respiratory and Critical Care Medicine",1
"986",82,"Department of Respiratory and Critical Care Medicine",2
"987",29,"Emergency Surgery",1
"988",62,"Emergency Surgery",1
"989",70,"Emergency Surgery",1
"990",72,"Emergency Surgery",1
"991",76,"Emergency Surgery",1
"992",55,"Endocrinology Department",1
"993",62,"Gastroenterology",1
"994",70,"Gastroenterology",1
"995",77,"Gastroenterology",1
"996",85,"Gastroenterology",1
"997",79,"Gastroenterology Surgery",1
"998",77,"Haematology",1
"999",43,"IV East Gastroenterology Surgery Anorectal Disease",1
"1000",81,"L2 tumor ICU",1
"1001",27,"Nephropathy Department",1
"1002",61,"Nephropathy Department",1
"1003",65,"Nephropathy Department",1
"1004",49,"Neurology",1
"1005",66,"Neurology",1
"1006",67,"Neurology",2
"1007",79,"Neurology",1
"1008",82,"Neurology",1
"1009",85,"Neurology",1
"1010",69,"Orthopedic surgery",1
"1011",84,"Orthopedic surgery",1
"1012",86,"Orthopedic surgery",1
"1013",93,"Orthopedic surgery",1
"1014",96,"Orthopedic surgery",1
"1015",70,"orthopedics",1
"1016",80,"orthopedics",1
"1017",87,"orthopedics",1
"1018",88,"orthopedics",1
"1019",74,"Pancreatic Surgery",1
"1020",59,"Respiratory Medicine",1
"1021",75,"Respiratory Medicine",1
"1022",53,"Rheumatism and Immunology Department",1
"1023",65,"Rheumatism and Immunology Department",1
"1024",59,"Thoracic Surgery",1
"1025",66,"Thoracic Surgery",1
"1026",70,"Thoracic Surgery",1
"1027",25,"Urology",1
"1028",40,"Urology",1
"1029",53,"Urology",1
"1030",59,"Urology",1
"1031",63,"Urology",1
"1032",65,"Urology",1
"1033",77,"Urology",1
"1034",28,"Vascular Surgery",1
"1035",51,"Z14 chest tumor ward III",1
"1036",48,"Breast Thyroid Oncology Surgery",1
"1037",60,"Cardiology",1
"1038",61,"Cardiology",1
"1039",69,"Cardiology",1
"1040",74,"Comprehensive internal medicine",1
"1041",83,"Comprehensive internal medicine",1
"1042",76,"Dental department",1
"1043",15,"Department of Infectious Diseases",2
"1044",17,"Department of Infectious Diseases",1
"1045",18,"Department of Infectious Diseases",1
"1046",19,"Department of Infectious Diseases",2
"1047",22,"Department of Infectious Diseases",1
"1048",26,"Department of Infectious Diseases",1
"1049",27,"Department of Infectious Diseases",5
"1050",31,"Department of Infectious Diseases",2
"1051",32,"Department of Infectious Diseases",2
"1052",33,"Department of Infectious Diseases",4
"1053",34,"Department of Infectious Diseases",1
"1054",35,"Department of Infectious Diseases",2
"1055",36,"Department of Infectious Diseases",1
"1056",37,"Department of Infectious Diseases",2
"1057",38,"Department of Infectious Diseases",3
"1058",39,"Department of Infectious Diseases",4
"1059",40,"Department of Infectious Diseases",5
"1060",41,"Department of Infectious Diseases",6
"1061",42,"Department of Infectious Diseases",5
"1062",43,"Department of Infectious Diseases",6
"1063",44,"Department of Infectious Diseases",6
"1064",45,"Department of Infectious Diseases",4
"1065",46,"Department of Infectious Diseases",3
"1066",47,"Department of Infectious Diseases",7
"1067",48,"Department of Infectious Diseases",8
"1068",49,"Department of Infectious Diseases",10
"1069",50,"Department of Infectious Diseases",6
"1070",51,"Department of Infectious Diseases",7
"1071",52,"Department of Infectious Diseases",5
"1072",53,"Department of Infectious Diseases",5
"1073",54,"Department of Infectious Diseases",10
"1074",55,"Department of Infectious Diseases",12
"1075",56,"Department of Infectious Diseases",6
"1076",57,"Department of Infectious Diseases",4
"1077",58,"Department of Infectious Diseases",8
"1078",59,"Department of Infectious Diseases",11
"1079",60,"Department of Infectious Diseases",13
"1080",61,"Department of Infectious Diseases",15
"1081",62,"Department of Infectious Diseases",15
"1082",63,"Department of Infectious Diseases",8
"1083",64,"Department of Infectious Diseases",19
"1084",65,"Department of Infectious Diseases",15
"1085",66,"Department of Infectious Diseases",16
"1086",67,"Department of Infectious Diseases",9
"1087",68,"Department of Infectious Diseases",14
"1088",69,"Department of Infectious Diseases",14
"1089",70,"Department of Infectious Diseases",16
"1090",71,"Department of Infectious Diseases",9
"1091",72,"Department of Infectious Diseases",14
"1092",73,"Department of Infectious Diseases",7
"1093",74,"Department of Infectious Diseases",21
"1094",75,"Department of Infectious Diseases",11
"1095",76,"Department of Infectious Diseases",7
"1096",77,"Department of Infectious Diseases",8
"1097",78,"Department of Infectious Diseases",13
"1098",79,"Department of Infectious Diseases",13
"1099",80,"Department of Infectious Diseases",11
"1100",81,"Department of Infectious Diseases",7
"1101",82,"Department of Infectious Diseases",9
"1102",83,"Department of Infectious Diseases",6
"1103",84,"Department of Infectious Diseases",6
"1104",85,"Department of Infectious Diseases",8
"1105",87,"Department of Infectious Diseases",2
"1106",88,"Department of Infectious Diseases",2
"1107",45,"Department of Traditional Chinese Medicine",1
"1108",77,"Department of Traditional Chinese Medicine",1
"1109",46,"Emergency Surgery",1
"1110",80,"Emergency Surgery",1
"1111",88,"Emergency Surgery",1
"1112",58,"Endocrinology Department",1
"1113",60,"Gastroenterology",1
"1114",82,"Gastroenterology",1
"1115",69,"Gastroenterology Surgery",1
"1116",83,"Gynecology",1
"1117",57,"Haematology",1
"1118",61,"Haematology",1
"1119",58,"Hepatobiliary Surgery",1
"1120",60,"Hepatobiliary Surgery",1
"1121",65,"Hepatobiliary Surgery",1
"1122",68,"Hepatobiliary Surgery",1
"1123",70,"Hepatobiliary Surgery",1
"1124",73,"Interventional department",1
"1125",54,"Interventional Radiology",1
"1126",64,"Interventional Radiology",1
"1127",67,"Interventional Radiology",1
"1128",75,"Neurology",1
"1129",70,"Oncology Department",1
"1130",56,"ophthalmology",1
"1131",67,"Respiratory Medicine",1
"1132",54,"Urology",1
"1133",52,"Vascular Surgery",1
"1134",28,"Z10 Digestive Oncology Department Ⅱ",1
"1135",52,"Z10 Digestive Oncology Department Ⅱ",1
"1136",56,"Z7 head and neck tumor ward I",1
"1137",69,"Z9 Abdominal Oncology Department",1
"1138",1,"Department of L2 Lymphoma",1
"1139",7,"Department of L2 Lymphoma",3
"1140",29,"Department of L2 Lymphoma",1
"1141",37,"Department of L2 Lymphoma",4
"1142",41,"Department of L2 Lymphoma",5
"1143",44,"Department of L2 Lymphoma",2
"1144",47,"Department of L2 Lymphoma",4
"1145",48,"Department of L2 Lymphoma",3
"1146",49,"Department of L2 Lymphoma",3
"1147",50,"Department of L2 Lymphoma",3
"1148",51,"Department of L2 Lymphoma",2
"1149",52,"Department of L2 Lymphoma",3
"1150",53,"Department of L2 Lymphoma",3
"1151",54,"Department of L2 Lymphoma",2
"1152",55,"Department of L2 Lymphoma",2
"1153",57,"Department of L2 Lymphoma",1
"1154",58,"Department of L2 Lymphoma",2
"1155",59,"Department of L2 Lymphoma",8
"1156",61,"Department of L2 Lymphoma",3
"1157",62,"Department of L2 Lymphoma",4
"1158",63,"Department of L2 Lymphoma",1
"1159",64,"Department of L2 Lymphoma",2
"1160",65,"Department of L2 Lymphoma",1
"1161",66,"Department of L2 Lymphoma",1
"1162",67,"Department of L2 Lymphoma",1
"1163",74,"Department of L2 Lymphoma",1
"1164",77,"Department of L2 Lymphoma",2
"1165",78,"Department of L2 Lymphoma",1
"1166",79,"Department of L2 Lymphoma",1
"1167",5,"Department of L6 Lymphoma",2
"1168",6,"Department of L6 Lymphoma",8
"1169",7,"Department of L6 Lymphoma",6
"1170",10,"Department of L6 Lymphoma",1
"1171",11,"Department of L6 Lymphoma",6
"1172",12,"Department of L6 Lymphoma",4
"1173",13,"Department of L6 Lymphoma",5
"1174",14,"Department of L6 Lymphoma",6
"1175",15,"Department of L6 Lymphoma",7
"1176",16,"Department of L6 Lymphoma",3
"1177",17,"Department of L6 Lymphoma",3
"1178",18,"Department of L6 Lymphoma",9
"1179",19,"Department of L6 Lymphoma",15
"1180",20,"Department of L6 Lymphoma",3
"1181",21,"Department of L6 Lymphoma",3
"1182",22,"Department of L6 Lymphoma",13
"1183",23,"Department of L6 Lymphoma",3
"1184",24,"Department of L6 Lymphoma",9
"1185",26,"Department of L6 Lymphoma",3
"1186",27,"Department of L6 Lymphoma",19
"1187",28,"Department of L6 Lymphoma",4
"1188",29,"Department of L6 Lymphoma",3
"1189",30,"Department of L6 Lymphoma",18
"1190",32,"Department of L6 Lymphoma",6
"1191",33,"Department of L6 Lymphoma",8
"1192",34,"Department of L6 Lymphoma",5
"1193",35,"Department of L6 Lymphoma",5
"1194",36,"Department of L6 Lymphoma",9
"1195",37,"Department of L6 Lymphoma",1
"1196",40,"Department of L6 Lymphoma",9
"1197",41,"Department of L6 Lymphoma",14
